104.17.2.76:443#N/A|162ms|0MB/s
104.19.69.91:443#N/A|162ms|0MB/s
104.17.142.99:443#N/A|162ms|0MB/s
104.17.185.222:443#N/A|162ms|0MB/s
104.19.187.243:443#N/A|162ms|0MB/s
104.17.64.223:443#N/A|162ms|0MB/s
104.19.141.95:443#N/A|162ms|0MB/s
104.19.44.135:443#N/A|162ms|0MB/s
104.19.174.137:443#N/A|162ms|0MB/s
104.18.244.203:443#N/A|162ms|0MB/s
104.19.208.66:443#N/A|162ms|0MB/s
104.19.108.107:443#N/A|162ms|0MB/s
104.17.167.167:443#N/A|162ms|0MB/s
104.18.75.62:443#N/A|162ms|0MB/s
104.16.106.161:443#N/A|162ms|0MB/s
104.16.32.61:443#N/A|162ms|0MB/s
104.18.101.78:443#N/A|162ms|0MB/s
172.65.232.167:443#N/A|162ms|0MB/s
104.19.20.157:443#N/A|162ms|0MB/s
104.18.95.22:443#N/A|162ms|0MB/s
172.65.239.63:443#N/A|162ms|0MB/s
104.17.180.6:443#N/A|162ms|0MB/s
104.19.43.110:443#N/A|163ms|0MB/s
104.17.11.142:443#N/A|163ms|0MB/s
172.64.79.68:443#N/A|163ms|0MB/s
104.16.109.37:443#N/A|163ms|0MB/s
104.17.115.52:443#N/A|163ms|0MB/s
172.64.84.48:443#N/A|163ms|0MB/s
104.18.27.124:443#N/A|163ms|0MB/s
104.19.59.27:443#N/A|163ms|0MB/s
104.18.211.251:443#N/A|163ms|0MB/s
104.16.238.159:443#N/A|163ms|0MB/s
172.65.207.125:443#N/A|163ms|0MB/s
162.159.202.40:443#N/A|163ms|0MB/s
104.16.146.184:443#N/A|163ms|0MB/s
104.16.35.246:443#N/A|163ms|0MB/s
172.64.96.218:443#N/A|163ms|0MB/s
104.16.20.137:443#N/A|163ms|0MB/s
104.17.100.175:443#N/A|163ms|0MB/s
104.17.85.239:443#N/A|163ms|0MB/s
104.19.42.76:443#N/A|163ms|0MB/s
104.16.120.242:443#N/A|163ms|0MB/s
104.19.207.211:443#N/A|163ms|0MB/s
104.18.76.152:443#N/A|163ms|0MB/s
104.21.232.45:443#N/A|163ms|0MB/s
104.18.137.240:443#N/A|164ms|0MB/s
104.17.192.25:443#N/A|164ms|0MB/s
104.19.175.90:443#N/A|164ms|0MB/s
104.17.106.56:443#N/A|164ms|0MB/s
104.21.21.208:443#N/A|164ms|0MB/s
104.17.204.89:443#N/A|164ms|0MB/s
172.65.209.69:443#N/A|164ms|0MB/s
172.66.3.132:443#N/A|164ms|0MB/s
172.66.2.70:443#N/A|164ms|0MB/s
104.19.130.229:443#N/A|164ms|0MB/s
104.16.34.207:443#N/A|164ms|0MB/s
104.16.150.66:443#N/A|164ms|0MB/s
172.67.188.64:443#N/A|164ms|0MB/s
104.16.110.219:443#N/A|164ms|0MB/s
104.19.6.139:443#N/A|164ms|0MB/s
104.18.12.15:443#N/A|164ms|0MB/s
162.159.234.62:443#N/A|164ms|0MB/s
104.18.0.236:443#N/A|164ms|0MB/s
104.17.36.78:443#N/A|164ms|0MB/s
104.16.250.41:443#N/A|164ms|0MB/s
172.65.225.108:443#N/A|164ms|0MB/s
104.16.55.66:443#N/A|164ms|0MB/s
104.18.131.238:443#N/A|164ms|0MB/s
104.18.239.172:443#N/A|164ms|0MB/s
104.16.166.223:443#N/A|164ms|0MB/s
172.65.228.8:443#N/A|164ms|0MB/s
104.19.9.106:443#N/A|164ms|0MB/s
172.64.87.172:443#N/A|164ms|0MB/s
104.17.188.144:443#N/A|164ms|0MB/s
104.18.229.88:443#N/A|165ms|0MB/s
104.19.1.14:443#N/A|165ms|0MB/s
104.16.246.109:443#N/A|165ms|0MB/s
104.19.188.254:443#N/A|165ms|0MB/s
104.20.18.105:443#N/A|165ms|0MB/s
104.18.134.169:443#N/A|165ms|0MB/s
104.19.113.151:443#N/A|165ms|0MB/s
104.16.165.218:443#N/A|165ms|0MB/s
104.16.181.77:443#N/A|165ms|0MB/s
104.19.219.146:443#N/A|165ms|0MB/s
104.19.125.12:443#N/A|165ms|0MB/s
104.16.170.213:443#N/A|165ms|0MB/s
104.16.248.243:443#N/A|165ms|0MB/s
104.18.248.184:443#N/A|166ms|0MB/s
104.17.183.196:443#N/A|166ms|0MB/s
104.17.113.182:443#N/A|166ms|0MB/s
104.16.103.136:443#N/A|166ms|0MB/s
104.19.146.5:443#N/A|166ms|0MB/s
104.19.107.149:443#N/A|166ms|0MB/s
104.19.32.213:443#N/A|166ms|0MB/s
172.67.226.10:443#N/A|166ms|0MB/s
172.67.173.240:443#N/A|166ms|0MB/s
104.18.175.16:443#N/A|166ms|0MB/s
104.17.37.58:443#N/A|166ms|0MB/s
104.18.178.104:443#N/A|166ms|0MB/s
104.17.12.235:443#N/A|166ms|0MB/s
104.19.186.238:443#N/A|166ms|0MB/s
104.16.242.67:443#N/A|166ms|0MB/s
104.19.97.81:443#N/A|166ms|0MB/s
104.18.102.98:443#N/A|166ms|0MB/s
104.19.185.245:443#N/A|166ms|0MB/s
104.18.166.19:443#N/A|166ms|0MB/s
172.65.196.10:443#N/A|166ms|0MB/s
104.19.117.23:443#N/A|166ms|0MB/s
104.19.157.164:443#N/A|166ms|0MB/s
172.65.243.15:443#N/A|166ms|0MB/s
104.16.168.228:443#N/A|166ms|0MB/s
172.65.244.94:443#N/A|167ms|0MB/s
104.16.36.8:443#N/A|167ms|0MB/s
104.19.200.169:443#N/A|167ms|0MB/s
104.18.78.28:443#N/A|167ms|0MB/s
104.16.51.182:443#N/A|167ms|0MB/s
104.17.133.254:443#N/A|167ms|0MB/s
172.65.31.132:443#N/A|167ms|0MB/s
104.18.181.247:443#N/A|167ms|0MB/s
172.65.250.223:443#N/A|167ms|0MB/s
104.18.13.251:443#N/A|167ms|0MB/s
172.65.216.133:443#N/A|167ms|0MB/s
172.65.233.247:443#N/A|167ms|0MB/s
104.19.203.25:443#N/A|167ms|0MB/s
104.18.164.30:443#N/A|167ms|0MB/s
104.19.173.130:443#N/A|167ms|0MB/s
104.16.157.234:443#N/A|167ms|0MB/s
104.16.8.2:443#N/A|167ms|0MB/s
172.65.42.52:443#N/A|167ms|0MB/s
104.17.7.40:443#N/A|167ms|0MB/s
104.17.51.155:443#N/A|167ms|0MB/s
104.19.236.151:443#N/A|167ms|0MB/s
104.18.151.217:443#N/A|167ms|0MB/s
104.17.218.70:443#N/A|167ms|0MB/s
104.21.28.247:443#N/A|167ms|0MB/s
172.67.250.100:443#N/A|167ms|0MB/s
104.17.201.242:443#N/A|167ms|0MB/s
172.65.249.103:443#N/A|167ms|0MB/s
104.19.201.94:443#N/A|167ms|0MB/s
104.25.76.12:443#N/A|168ms|0MB/s
104.17.209.18:443#N/A|168ms|0MB/s
104.17.191.111:443#N/A|168ms|0MB/s
172.65.25.254:443#N/A|168ms|0MB/s
104.18.156.70:443#N/A|168ms|0MB/s
104.16.72.5:443#N/A|168ms|0MB/s
104.17.43.173:443#N/A|168ms|0MB/s
104.16.232.160:443#N/A|168ms|0MB/s
104.18.234.85:443#N/A|168ms|0MB/s
104.19.176.112:443#N/A|168ms|0MB/s
104.16.75.127:443#N/A|168ms|0MB/s
104.21.42.33:443#N/A|168ms|0MB/s
104.18.104.189:443#N/A|168ms|0MB/s
104.19.82.180:443#N/A|168ms|0MB/s
198.41.215.179:443#N/A|168ms|0MB/s
104.16.240.237:443#N/A|168ms|0MB/s
104.17.238.244:443#N/A|168ms|0MB/s
172.65.133.198:443#N/A|168ms|0MB/s
162.159.229.217:443#N/A|168ms|0MB/s
198.41.196.35:443#N/A|168ms|0MB/s
104.19.25.147:443#N/A|168ms|0MB/s
104.17.161.55:443#N/A|168ms|0MB/s
104.19.49.115:443#N/A|169ms|0MB/s
104.18.15.212:443#N/A|169ms|0MB/s
198.41.214.129:443#N/A|169ms|0MB/s
172.64.94.200:443#N/A|169ms|0MB/s
141.101.123.37:443#N/A|169ms|0MB/s
104.18.182.55:443#N/A|169ms|0MB/s
104.21.209.118:443#N/A|169ms|0MB/s
104.17.75.252:443#N/A|169ms|0MB/s
104.16.192.132:443#N/A|169ms|0MB/s
104.19.205.219:443#N/A|169ms|0MB/s
104.18.66.128:443#N/A|169ms|0MB/s
104.19.193.198:443#N/A|169ms|0MB/s
104.17.9.115:443#N/A|169ms|0MB/s
104.16.253.101:443#N/A|169ms|0MB/s
172.65.203.71:443#N/A|169ms|0MB/s
104.16.2.184:443#N/A|169ms|0MB/s
162.159.154.28:443#N/A|170ms|0MB/s
141.101.114.110:443#N/A|170ms|0MB/s
104.17.173.237:443#N/A|170ms|0MB/s
104.17.139.244:443#N/A|170ms|0MB/s
104.17.232.116:443#N/A|170ms|0MB/s
172.67.158.217:443#N/A|170ms|0MB/s
104.16.52.111:443#N/A|170ms|0MB/s
104.17.22.67:443#N/A|170ms|0MB/s
172.67.160.55:443#N/A|170ms|0MB/s
104.19.53.122:443#N/A|170ms|0MB/s
104.17.38.44:443#N/A|170ms|0MB/s
198.41.204.223:443#N/A|171ms|0MB/s
172.65.238.120:443#N/A|171ms|0MB/s
172.67.164.0:443#N/A|171ms|0MB/s
172.65.63.156:443#N/A|171ms|0MB/s
172.67.127.76:443#N/A|171ms|0MB/s
104.17.207.162:443#N/A|171ms|0MB/s
104.16.132.173:443#N/A|171ms|0MB/s
104.17.252.94:443#N/A|171ms|0MB/s
104.18.192.91:443#N/A|171ms|0MB/s
104.21.87.208:443#N/A|171ms|0MB/s
104.17.44.219:443#N/A|171ms|0MB/s
104.18.251.210:443#N/A|171ms|0MB/s
104.17.110.17:443#N/A|171ms|0MB/s
104.16.204.158:443#N/A|171ms|0MB/s
104.16.90.65:443#N/A|171ms|0MB/s
104.16.50.236:443#N/A|171ms|0MB/s
104.17.88.121:443#N/A|171ms|0MB/s
104.25.200.134:443#N/A|171ms|0MB/s
104.19.87.103:443#N/A|171ms|0MB/s
104.17.94.79:443#N/A|171ms|0MB/s
172.67.150.198:443#N/A|171ms|0MB/s
104.18.110.131:443#N/A|171ms|0MB/s
104.21.77.122:443#N/A|171ms|0MB/s
104.16.1.104:443#N/A|172ms|0MB/s
172.64.234.8:443#N/A|172ms|0MB/s
104.16.215.171:443#N/A|172ms|0MB/s
104.21.15.139:443#N/A|172ms|0MB/s
104.27.77.20:443#N/A|172ms|0MB/s
104.19.227.74:443#N/A|172ms|0MB/s
104.18.163.128:443#N/A|172ms|0MB/s
104.21.214.227:443#N/A|172ms|0MB/s
104.19.5.226:443#N/A|172ms|0MB/s
104.19.30.118:443#N/A|172ms|0MB/s
104.17.134.254:443#N/A|172ms|0MB/s
104.16.186.87:443#N/A|173ms|0MB/s
198.41.193.232:443#N/A|173ms|0MB/s
104.24.54.235:443#N/A|173ms|0MB/s
104.17.93.44:443#N/A|173ms|0MB/s
104.17.197.223:443#N/A|173ms|0MB/s
104.24.48.89:443#N/A|173ms|0MB/s
104.26.10.209:443#N/A|173ms|0MB/s
104.18.67.177:443#N/A|173ms|0MB/s
104.21.8.59:443#N/A|173ms|0MB/s
104.25.123.85:443#N/A|173ms|0MB/s
104.18.132.61:443#N/A|174ms|0MB/s
172.67.141.7:443#N/A|174ms|0MB/s
172.66.148.28:443#N/A|174ms|0MB/s
104.25.16.17:443#N/A|174ms|0MB/s
104.21.14.170:443#N/A|174ms|0MB/s
172.64.75.183:443#N/A|174ms|0MB/s
172.67.252.177:443#N/A|174ms|0MB/s
104.19.76.181:443#N/A|174ms|0MB/s
104.27.8.199:443#N/A|174ms|0MB/s
172.66.155.174:443#N/A|174ms|0MB/s
104.24.200.200:443#N/A|174ms|0MB/s
173.245.49.39:443#N/A|175ms|0MB/s
104.21.20.140:443#N/A|175ms|0MB/s
104.27.48.121:443#N/A|175ms|0MB/s
104.16.219.143:443#N/A|175ms|0MB/s
104.20.8.196:443#N/A|175ms|0MB/s
104.25.11.82:443#N/A|175ms|0MB/s
104.21.207.32:443#N/A|175ms|0MB/s
172.65.188.210:443#N/A|175ms|0MB/s
104.21.111.89:443#N/A|176ms|0MB/s
172.64.187.122:443#N/A|176ms|0MB/s
172.66.194.132:443#N/A|176ms|0MB/s
104.19.17.202:443#N/A|176ms|0MB/s
172.67.157.154:443#N/A|176ms|0MB/s
104.25.60.251:443#N/A|176ms|0MB/s
104.17.74.34:443#N/A|176ms|0MB/s
104.21.63.245:443#N/A|176ms|0MB/s
104.21.95.2:443#N/A|176ms|0MB/s
172.65.4.126:443#N/A|176ms|0MB/s
172.64.233.165:443#N/A|176ms|0MB/s
172.65.20.174:443#N/A|176ms|0MB/s
104.27.84.152:443#N/A|176ms|0MB/s
172.65.48.45:443#N/A|176ms|0MB/s
104.24.6.141:443#N/A|177ms|0MB/s
104.17.10.209:443#N/A|177ms|0MB/s
104.21.56.117:443#N/A|177ms|0MB/s
104.21.85.116:443#N/A|177ms|0MB/s
172.67.129.131:443#N/A|177ms|0MB/s
172.67.243.222:443#N/A|177ms|0MB/s
104.16.23.198:443#N/A|177ms|0MB/s
104.24.232.62:443#N/A|177ms|0MB/s
172.67.192.172:443#N/A|177ms|0MB/s
104.17.157.215:443#N/A|177ms|0MB/s
104.21.68.4:443#N/A|178ms|0MB/s
104.24.32.229:443#N/A|178ms|0MB/s
172.65.111.113:443#N/A|178ms|0MB/s
162.159.144.181:443#N/A|178ms|0MB/s
172.65.93.147:443#N/A|178ms|0MB/s
104.21.86.227:443#N/A|178ms|0MB/s
104.25.193.253:443#N/A|178ms|0MB/s
104.21.4.24:443#N/A|178ms|0MB/s
104.25.95.164:443#N/A|178ms|0MB/s
104.21.70.103:443#N/A|178ms|0MB/s
104.20.49.116:443#N/A|178ms|0MB/s
104.21.120.12:443#N/A|178ms|0MB/s
104.20.51.43:443#N/A|178ms|0MB/s
104.21.117.83:443#N/A|179ms|0MB/s
172.65.22.230:443#N/A|179ms|0MB/s
104.20.58.76:443#N/A|179ms|0MB/s
104.20.56.15:443#N/A|179ms|0MB/s
172.67.228.65:443#N/A|179ms|0MB/s
172.66.162.13:443#N/A|179ms|0MB/s
172.67.195.117:443#N/A|179ms|0MB/s
172.67.177.74:443#N/A|179ms|0MB/s
104.24.179.146:443#N/A|179ms|0MB/s
104.24.20.28:443#N/A|179ms|0MB/s
104.27.0.239:443#N/A|179ms|0MB/s
172.65.165.17:443#N/A|179ms|0MB/s
172.67.138.103:443#N/A|179ms|0MB/s
104.21.71.111:443#N/A|180ms|0MB/s
172.65.168.6:443#N/A|180ms|0MB/s
104.20.23.108:443#N/A|180ms|0MB/s
104.21.90.165:443#N/A|180ms|0MB/s
172.67.242.36:443#N/A|180ms|0MB/s
172.67.178.94:443#N/A|180ms|0MB/s
104.20.39.229:443#N/A|180ms|0MB/s
172.67.131.239:443#N/A|180ms|0MB/s
103.31.4.216:443#N/A|180ms|0MB/s
172.65.91.244:443#N/A|180ms|0MB/s
104.21.197.157:443#N/A|180ms|0MB/s
104.24.35.64:443#N/A|180ms|0MB/s
104.24.205.201:443#N/A|180ms|0MB/s
172.67.206.135:443#N/A|180ms|0MB/s
172.67.209.219:443#N/A|180ms|0MB/s
104.21.97.218:443#N/A|180ms|0MB/s
104.27.51.68:443#N/A|180ms|0MB/s
172.65.137.27:443#N/A|180ms|0MB/s
104.21.101.158:443#N/A|180ms|0MB/s
104.21.105.184:443#N/A|181ms|0MB/s
172.65.82.117:443#N/A|181ms|0MB/s
104.20.3.147:443#N/A|181ms|0MB/s
172.65.103.35:443#N/A|181ms|0MB/s
172.67.227.67:443#N/A|181ms|0MB/s
104.29.124.90:443#N/A|181ms|0MB/s
172.65.81.68:443#N/A|181ms|0MB/s
104.24.157.168:443#N/A|181ms|0MB/s
104.20.43.223:443#N/A|181ms|0MB/s
104.24.34.41:443#N/A|181ms|0MB/s
172.65.37.40:443#N/A|181ms|0MB/s
104.25.226.35:443#N/A|181ms|0MB/s
172.67.186.81:443#N/A|181ms|0MB/s
172.67.151.213:443#N/A|181ms|0MB/s
172.67.216.24:443#N/A|181ms|0MB/s
104.24.178.57:443#N/A|181ms|0MB/s
104.25.239.136:443#N/A|181ms|0MB/s
172.67.152.219:443#N/A|181ms|0MB/s
172.65.34.244:443#N/A|182ms|0MB/s
172.67.182.119:443#N/A|182ms|0MB/s
104.27.6.159:443#N/A|182ms|0MB/s
104.21.108.140:443#N/A|182ms|0MB/s
172.65.173.64:443#N/A|182ms|0MB/s
104.24.155.136:443#N/A|182ms|0MB/s
104.24.239.16:443#N/A|182ms|0MB/s
172.67.168.168:443#N/A|182ms|0MB/s
104.25.136.175:443#N/A|182ms|0MB/s
172.67.105.142:443#N/A|182ms|0MB/s
172.67.91.154:443#N/A|182ms|0MB/s
104.21.79.237:443#N/A|182ms|0MB/s
104.27.75.238:443#N/A|182ms|0MB/s
172.67.130.1:443#N/A|182ms|0MB/s
172.67.197.230:443#N/A|183ms|0MB/s
104.27.55.233:443#N/A|183ms|0MB/s
104.21.58.206:443#N/A|183ms|0MB/s
104.21.219.14:443#N/A|183ms|0MB/s
172.65.8.38:443#N/A|183ms|0MB/s
104.24.237.104:443#N/A|183ms|0MB/s
162.159.230.81:443#N/A|183ms|0MB/s
104.27.2.6:443#N/A|183ms|0MB/s
104.20.33.233:443#N/A|183ms|0MB/s
104.25.232.247:443#N/A|183ms|0MB/s
104.24.146.26:443#N/A|184ms|0MB/s
104.27.28.128:443#N/A|184ms|0MB/s
104.24.12.184:443#N/A|184ms|0MB/s
172.65.189.84:443#N/A|184ms|0MB/s
172.65.101.233:443#N/A|184ms|0MB/s
104.24.182.20:443#N/A|184ms|0MB/s
172.67.93.139:443#N/A|184ms|0MB/s
172.65.85.161:443#N/A|184ms|0MB/s
104.24.186.33:443#N/A|184ms|0MB/s
104.24.204.250:443#N/A|184ms|0MB/s
162.159.142.193:443#N/A|184ms|0MB/s
172.65.145.14:443#N/A|184ms|0MB/s
104.27.201.36:443#N/A|184ms|0MB/s
104.25.35.34:443#N/A|184ms|0MB/s
172.67.241.238:443#N/A|184ms|0MB/s
172.67.145.207:443#N/A|184ms|0MB/s
162.159.94.190:443#N/A|184ms|0MB/s
104.25.83.18:443#N/A|184ms|0MB/s
104.27.31.74:443#N/A|184ms|0MB/s
172.67.247.149:443#N/A|184ms|0MB/s
104.25.58.134:443#N/A|185ms|0MB/s
104.27.124.159:443#N/A|185ms|0MB/s
172.65.159.9:443#N/A|185ms|0MB/s
172.67.169.159:443#N/A|185ms|0MB/s
172.65.59.56:443#N/A|185ms|0MB/s
104.27.42.149:443#N/A|185ms|0MB/s
104.21.80.156:443#N/A|185ms|0MB/s
172.67.254.134:443#N/A|185ms|0MB/s
104.21.33.254:443#N/A|185ms|0MB/s
104.24.210.167:443#N/A|185ms|0MB/s
104.21.6.48:443#N/A|185ms|0MB/s
104.25.66.14:443#N/A|185ms|0MB/s
172.67.115.33:443#N/A|186ms|0MB/s
104.24.151.136:443#N/A|186ms|0MB/s
172.65.9.220:443#N/A|186ms|0MB/s
172.66.166.219:443#N/A|186ms|0MB/s
172.66.216.42:443#N/A|186ms|0MB/s
172.67.194.252:443#N/A|186ms|0MB/s
104.21.76.76:443#N/A|186ms|0MB/s
104.27.64.3:443#N/A|186ms|0MB/s
104.24.91.139:443#N/A|186ms|0MB/s
172.67.249.62:443#N/A|186ms|0MB/s
104.21.78.36:443#N/A|186ms|0MB/s
172.66.156.244:443#N/A|186ms|0MB/s
172.67.200.133:443#N/A|186ms|0MB/s
172.67.143.54:443#N/A|186ms|0MB/s
172.64.189.159:443#N/A|186ms|0MB/s
104.21.210.12:443#N/A|186ms|0MB/s
104.21.203.156:443#N/A|186ms|0MB/s
104.21.41.215:443#N/A|187ms|0MB/s
104.25.86.78:443#N/A|187ms|0MB/s
104.21.53.117:443#N/A|187ms|0MB/s
104.25.31.219:443#N/A|187ms|0MB/s
172.66.132.135:443#N/A|187ms|0MB/s
172.65.169.130:443#N/A|187ms|0MB/s
162.159.205.251:443#N/A|187ms|0MB/s
172.66.131.49:443#N/A|187ms|0MB/s
172.64.232.71:443#N/A|187ms|0MB/s
104.25.151.108:443#N/A|187ms|0MB/s
104.27.121.15:443#N/A|187ms|0MB/s
104.25.214.89:443#N/A|187ms|0MB/s
104.25.242.177:443#N/A|187ms|0MB/s
104.25.203.138:443#N/A|187ms|0MB/s
188.114.98.149:443#N/A|187ms|0MB/s
104.24.41.77:443#N/A|187ms|0MB/s
172.67.189.204:443#N/A|187ms|0MB/s
104.25.85.30:443#N/A|187ms|0MB/s
104.27.25.1:443#N/A|187ms|0MB/s
172.67.139.218:443#N/A|187ms|0MB/s
172.65.12.65:443#N/A|187ms|0MB/s
104.24.236.177:443#N/A|188ms|0MB/s
104.25.57.24:443#N/A|188ms|0MB/s
172.67.85.243:443#N/A|188ms|0MB/s
104.24.46.8:443#N/A|188ms|0MB/s
104.27.102.206:443#N/A|188ms|0MB/s
104.27.23.61:443#N/A|188ms|0MB/s
104.21.215.135:443#N/A|188ms|0MB/s
172.65.170.44:443#N/A|188ms|0MB/s
172.67.149.57:443#N/A|188ms|0MB/s
162.159.150.79:443#N/A|188ms|0MB/s
104.25.219.51:443#N/A|188ms|0MB/s
172.67.238.200:443#N/A|188ms|0MB/s
104.27.202.63:443#N/A|188ms|0MB/s
172.65.10.64:443#N/A|188ms|0MB/s
172.65.50.140:443#N/A|188ms|0MB/s
104.21.115.157:443#N/A|188ms|0MB/s
104.25.149.94:443#N/A|188ms|0MB/s
172.65.17.19:443#N/A|188ms|0MB/s
162.159.160.61:443#N/A|188ms|0MB/s
172.65.58.253:443#N/A|188ms|0MB/s
104.25.209.202:443#N/A|188ms|0MB/s
172.67.140.91:443#N/A|189ms|0MB/s
104.21.127.174:443#N/A|189ms|0MB/s
104.29.154.82:443#N/A|189ms|0MB/s
104.25.166.68:443#N/A|189ms|0MB/s
172.65.57.0:443#N/A|189ms|0MB/s
172.67.119.32:443#N/A|189ms|0MB/s
104.24.191.245:443#N/A|189ms|0MB/s
104.24.168.43:443#N/A|189ms|0MB/s
104.21.116.215:443#N/A|189ms|0MB/s
104.25.114.27:443#N/A|189ms|0MB/s
104.27.45.53:443#N/A|189ms|0MB/s
104.24.248.227:443#N/A|189ms|0MB/s
104.24.2.2:443#N/A|190ms|0MB/s
172.67.64.14:443#N/A|190ms|0MB/s
172.67.199.184:443#N/A|190ms|0MB/s
104.21.67.168:443#N/A|190ms|0MB/s
172.67.204.125:443#N/A|190ms|0MB/s
104.25.90.128:443#N/A|190ms|0MB/s
104.20.53.220:443#N/A|190ms|0MB/s
162.159.138.190:443#N/A|190ms|0MB/s
172.65.52.104:443#N/A|190ms|0MB/s
162.159.196.178:443#N/A|190ms|0MB/s
104.26.13.222:443#N/A|190ms|0MB/s
104.24.158.190:443#N/A|190ms|0MB/s
104.24.82.26:443#N/A|190ms|0MB/s
104.24.72.84:443#N/A|191ms|0MB/s
104.27.92.127:443#N/A|191ms|0MB/s
104.20.25.127:443#N/A|191ms|0MB/s
172.67.212.146:443#N/A|191ms|0MB/s
172.65.184.27:443#N/A|191ms|0MB/s
104.26.9.115:443#N/A|191ms|0MB/s
104.24.176.135:443#N/A|191ms|0MB/s
104.21.47.26:443#N/A|191ms|0MB/s
172.65.14.92:443#N/A|191ms|0MB/s
172.67.191.102:443#N/A|191ms|0MB/s
104.24.53.227:443#N/A|191ms|0MB/s
104.29.148.227:443#N/A|191ms|0MB/s
172.67.219.123:443#N/A|191ms|0MB/s
104.24.75.70:443#N/A|191ms|0MB/s
104.21.194.15:443#N/A|191ms|0MB/s
104.25.207.83:443#N/A|192ms|0MB/s
104.25.171.16:443#N/A|192ms|0MB/s
104.21.123.33:443#N/A|192ms|0MB/s
172.65.140.180:443#N/A|192ms|0MB/s
172.65.139.57:443#N/A|192ms|0MB/s
104.24.5.185:443#N/A|192ms|0MB/s
172.67.170.151:443#N/A|192ms|0MB/s
104.20.41.171:443#N/A|192ms|0MB/s
172.66.128.67:443#N/A|192ms|0MB/s
172.66.204.137:443#N/A|192ms|0MB/s
104.21.104.237:443#N/A|192ms|0MB/s
172.65.153.72:443#N/A|192ms|0MB/s
104.25.64.179:443#N/A|192ms|0MB/s
104.24.40.22:443#N/A|192ms|0MB/s
104.25.115.24:443#N/A|192ms|0MB/s
104.24.243.139:443#N/A|192ms|0MB/s
172.67.80.212:443#N/A|192ms|0MB/s
104.24.88.171:443#N/A|192ms|0MB/s
172.65.83.152:443#N/A|192ms|0MB/s
172.65.5.189:443#N/A|192ms|0MB/s
104.21.48.148:443#N/A|192ms|0MB/s
104.24.61.113:443#N/A|192ms|0MB/s
172.67.236.167:443#N/A|192ms|0MB/s
104.27.108.250:443#N/A|193ms|0MB/s
104.21.45.125:443#N/A|193ms|0MB/s
104.20.27.91:443#N/A|193ms|0MB/s
172.67.109.183:443#N/A|193ms|0MB/s
104.25.34.162:443#N/A|193ms|0MB/s
104.27.100.239:443#N/A|193ms|0MB/s
172.67.116.67:443#N/A|193ms|0MB/s
104.24.156.112:443#N/A|193ms|0MB/s
104.21.193.6:443#N/A|193ms|0MB/s
172.67.183.42:443#N/A|193ms|0MB/s
104.20.31.149:443#N/A|193ms|0MB/s
104.25.188.221:443#N/A|193ms|0MB/s
104.25.206.162:443#N/A|193ms|0MB/s
104.24.254.47:443#N/A|193ms|0MB/s
104.25.43.144:443#N/A|193ms|0MB/s
104.21.217.138:443#N/A|193ms|0MB/s
172.67.154.47:443#N/A|193ms|0MB/s
104.25.80.209:443#N/A|194ms|0MB/s
104.24.37.50:443#N/A|194ms|0MB/s
172.66.199.244:443#N/A|194ms|0MB/s
104.27.113.142:443#N/A|194ms|0MB/s
104.25.125.8:443#N/A|194ms|0MB/s
104.25.46.162:443#N/A|194ms|0MB/s
104.24.247.155:443#N/A|194ms|0MB/s
104.27.79.164:443#N/A|194ms|0MB/s
104.25.12.184:443#N/A|194ms|0MB/s
162.159.194.7:443#N/A|194ms|0MB/s
104.25.247.106:443#N/A|194ms|0MB/s
104.21.16.193:443#N/A|194ms|0MB/s
172.67.248.111:443#N/A|194ms|0MB/s
104.21.44.73:443#N/A|194ms|0MB/s
172.67.214.227:443#N/A|194ms|0MB/s
104.25.127.177:443#N/A|194ms|0MB/s
172.67.132.214:443#N/A|195ms|0MB/s
172.65.49.160:443#N/A|195ms|0MB/s
104.21.64.157:443#N/A|195ms|0MB/s
104.25.24.51:443#N/A|195ms|0MB/s
104.21.110.134:443#N/A|195ms|0MB/s
172.67.142.26:443#N/A|195ms|0MB/s
172.67.133.34:443#N/A|195ms|0MB/s
104.26.2.66:443#N/A|195ms|0MB/s
104.27.14.203:443#N/A|195ms|0MB/s
104.25.210.136:443#N/A|195ms|0MB/s
104.29.158.227:443#N/A|195ms|0MB/s
104.24.198.78:443#N/A|195ms|0MB/s
172.66.203.183:443#N/A|195ms|0MB/s
104.21.98.205:443#N/A|195ms|0MB/s
104.27.68.117:443#N/A|195ms|0MB/s
104.27.86.92:443#N/A|195ms|0MB/s
104.20.9.160:443#N/A|195ms|0MB/s
104.25.145.210:443#N/A|195ms|0MB/s
162.159.228.143:443#N/A|195ms|0MB/s
104.21.62.247:443#N/A|195ms|0MB/s
104.21.57.153:443#N/A|195ms|0MB/s
104.21.84.74:443#N/A|195ms|0MB/s
104.27.118.36:443#N/A|195ms|0MB/s
172.65.0.172:443#N/A|196ms|0MB/s
104.21.107.207:443#N/A|196ms|0MB/s
104.24.194.100:443#N/A|196ms|0MB/s
172.67.232.208:443#N/A|196ms|0MB/s
104.25.15.107:443#N/A|196ms|0MB/s
172.64.68.180:443#N/A|196ms|0MB/s
172.65.104.142:443#N/A|196ms|0MB/s
104.27.40.163:443#N/A|196ms|0MB/s
172.65.27.182:443#N/A|196ms|0MB/s
104.21.220.40:443#N/A|196ms|0MB/s
104.21.19.244:443#N/A|196ms|0MB/s
